deal_id,snapshot_date,stage,forecast_category,amount,close_date,owner_id
deal_392,2024-08-19,Prospecting,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-08-26,Prospecting,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-09-02,Prospecting,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-09-09,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-09-16,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-09-23,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-09-30,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-10-07,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-10-14,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-10-21,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-10-28,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-11-04,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-11-11,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-11-18,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-11-25,Qualification,Pipeline,69045,2024-12-05,owner_10
deal_392,2024-12-02,Proposal,Best Case,69045,2024-12-05,owner_10
deal_405,2025-04-28,Qualification,Pipeline,20795,2025-07-25,owner_9
deal_544,2025-06-09,Proposal,Best Case,20829,2025-07-13,owner_1
deal_385,2025-05-19,Prospecting,Pipeline,20832,2025-06-01,owner_8
deal_345,2025-03-03,Prospecting,Pipeline,20866,2025-08-07,owner_8
deal_204,2025-02-17,Prospecting,Pipeline,20870,2025-02-22,owner_2
deal_405,2025-05-12,Proposal,Best Case,20903,2025-04-25,owner_9
deal_544,2025-04-28,Prospecting,Pipeline,20918,2025-06-13,owner_1
deal_385,2025-02-17,Prospecting,Pipeline,20920,2025-06-01,owner_8
deal_263,2025-03-31,Negotiation,Best Case,20936,2025-04-10,owner_4
deal_385,2025-01-20,Prospecting,Pipeline,20941,2025-06-01,owner_8
deal_149,2025-06-02,Qualification,Pipeline,20954,2025-08-16,owner_5
deal_163,2025-01-13,Prospecting,Pipeline,21011,2025-01-18,owner_2
deal_366,2025-01-06,Prospecting,Pipeline,21069,2025-06-08,owner_9
deal_366,2025-01-13,Prospecting,Pipeline,21069,2025-04-08,owner_9
deal_366,2025-01-20,Prospecting,Pipeline,21069,2025-06-08,owner_9
deal_366,2025-01-27,Prospecting,Pipeline,21069,2025-07-08,owner_9
deal_366,2025-02-03,Prospecting,Pipeline,21069,2025-03-08,owner_9
deal_366,2025-02-10,Prospecting,Pipeline,21069,2025-03-08,owner_9
deal_366,2025-02-17,Prospecting,Pipeline,21069,2025-07-08,owner_9
deal_366,2025-02-24,Prospecting,Pipeline,21069,2025-07-08,owner_9
deal_366,2025-03-03,Prospecting,Pipeline,21069,2025-03-08,owner_9
deal_366,2025-03-10,Prospecting,Pipeline,21069,2025-03-08,owner_9
deal_366,2025-03-17,Prospecting,Pipeline,21069,2025-06-08,owner_9
deal_366,2025-03-24,Prospecting,Pipeline,21069,2025-06-08,owner_9
deal_366,2025-03-31,Prospecting,Pipeline,21069,2025-06-08,owner_9
deal_366,2025-04-07,Prospecting,Pipeline,21069,2025-06-08,owner_9
deal_366,2025-04-14,Prospecting,Pipeline,21069,2025-06-08,owner_9
deal_366,2025-04-21,Prospecting,Pipeline,21069,2025-07-08,owner_9
deal_366,2025-04-28,Prospecting,Pipeline,21069,2025-07-08,owner_9
deal_366,2025-05-05,Prospecting,Pipeline,21069,2025-05-08,owner_9
deal_263,2025-02-24,Proposal,Best Case,21098,2025-04-10,owner_4
deal_31,2025-05-05,Closed Lost,Closed,21118,2025-05-02,owner_1
deal_82,2025-05-05,Prospecting,Pipeline,21124,2025-06-21,owner_7
deal_385,2025-02-10,Prospecting,Pipeline,21147,2025-06-01,owner_8
deal_345,2025-03-10,Prospecting,Pipeline,21152,2025-08-07,owner_8
deal_149,2025-05-19,Qualification,Pipeline,21157,2025-05-16,owner_5
deal_31,2025-05-12,Closed Lost,Closed,21181,2025-04-02,owner_1
deal_405,2025-05-05,Proposal,Best Case,21228,2025-07-25,owner_9
deal_439,2025-04-14,Closed Lost,Closed,21262,2025-05-23,owner_1
deal_263,2025-01-06,Qualification,Pipeline,21286,2025-03-10,owner_4
deal_631,2025-01-20,Qualification,Pipeline,21292,2025-01-24,owner_5
deal_439,2025-04-07,Closed Lost,Closed,21322,2025-02-23,owner_1
deal_490,2024-12-30,Prospecting,Pipeline,30061,2025-04-25,owner_10
deal_204,2025-01-13,Prospecting,Pipeline,21342,2025-03-22,owner_2
deal_345,2025-03-24,Prospecting,Pipeline,21348,2025-08-07,owner_8
deal_31,2025-02-17,Qualification,Pipeline,21352,2025-07-02,owner_1
deal_91,2025-04-14,Prospecting,Pipeline,21384,2025-08-28,owner_4
deal_31,2025-01-27,Qualification,Pipeline,21405,2025-04-02,owner_1
deal_263,2025-04-21,Closed Lost,Closed,21429,2025-06-10,owner_4
deal_327,2025-02-24,Prospecting,Pipeline,21440,2025-04-27,owner_9
deal_390,2025-05-26,Prospecting,Pipeline,21464,2025-07-29,owner_1
deal_263,2025-03-24,Negotiation,Best Case,21484,2025-07-10,owner_4
deal_676,2025-01-13,Prospecting,Pipeline,21540,2025-01-13,owner_3
deal_345,2025-04-07,Prospecting,Pipeline,21545,2025-08-07,owner_8
deal_345,2025-05-26,Prospecting,Pipeline,21696,2025-08-07,owner_8
deal_544,2025-04-14,Prospecting,Pipeline,21730,2025-05-13,owner_1
deal_374,2025-01-06,Prospecting,Pipeline,21761,2025-01-07,owner_4
deal_345,2025-03-17,Prospecting,Pipeline,21765,2025-08-07,owner_8
deal_204,2025-02-10,Prospecting,Pipeline,21815,2025-06-22,owner_2
deal_340,2025-03-24,Qualification,Pipeline,21822,2025-06-28,owner_6
deal_231,2025-01-27,Qualification,Pipeline,21931,2025-05-12,owner_5
deal_267,2025-01-13,Prospecting,Pipeline,21967,2025-03-05,owner_5
deal_327,2025-03-24,Prospecting,Pipeline,21976,2025-04-27,owner_9
deal_547,2024-10-07,Prospecting,Pipeline,66539,2024-10-29,owner_10
deal_547,2024-10-14,Qualification,Pipeline,79672,2024-10-29,owner_10
deal_547,2024-10-21,Proposal,Best Case,96879,2024-10-29,owner_10
deal_547,2024-10-28,Negotiation,Best Case,82665,2024-10-29,owner_10
deal_571,2024-11-11,Prospecting,Pipeline,94903,2025-02-16,owner_10
deal_571,2024-11-18,Prospecting,Pipeline,94903,2025-02-16,owner_10
deal_571,2024-11-25,Prospecting,Pipeline,94903,2025-02-16,owner_10
deal_571,2024-12-02,Prospecting,Pipeline,94903,2025-02-16,owner_10
deal_571,2024-12-09,Prospecting,Pipeline,94903,2025-02-16,owner_10
deal_571,2024-12-16,Prospecting,Pipeline,94903,2025-02-16,owner_10
deal_571,2024-12-23,Prospecting,Pipeline,94903,2025-02-16,owner_10
deal_571,2024-12-30,Qualification,Pipeline,94903,2025-02-16,owner_10
deal_326,2025-02-10,Qualification,Pipeline,21979,2025-03-08,owner_6
deal_385,2025-04-07,Prospecting,Pipeline,22012,2025-06-01,owner_8
deal_326,2025-01-27,Qualification,Pipeline,22052,2025-03-08,owner_6
deal_31,2025-06-02,Closed Lost,Closed,22127,2025-06-02,owner_1
deal_263,2025-05-05,Closed Lost,Closed,22152,2025-05-10,owner_4
deal_326,2025-02-03,Qualification,Pipeline,22199,2025-03-08,owner_6
deal_572,2024-04-22,Prospecting,Pipeline,114626,2024-10-31,owner_10
deal_572,2024-04-29,Prospecting,Pipeline,114626,2024-06-30,owner_10
deal_572,2024-05-06,Prospecting,Pipeline,114626,2024-07-31,owner_10
deal_572,2024-05-13,Prospecting,Pipeline,114626,2024-07-31,owner_10
deal_572,2024-05-20,Qualification,Pipeline,114626,2024-06-30,owner_10
deal_572,2024-05-27,Qualification,Pipeline,114626,2024-06-30,owner_10
deal_572,2024-06-03,Qualification,Pipeline,114626,2024-10-31,owner_10
deal_572,2024-06-10,Qualification,Pipeline,114626,2024-09-30,owner_10
deal_572,2024-06-17,Proposal,Best Case,114626,2024-06-30,owner_10
deal_572,2024-06-24,Proposal,Best Case,114626,2024-06-30,owner_10
deal_572,2024-07-01,Proposal,Best Case,114626,2024-09-30,owner_10
deal_572,2024-07-08,Negotiation,Best Case,114626,2024-06-30,owner_10
deal_572,2024-07-15,Negotiation,Best Case,114626,2024-10-31,owner_10
deal_572,2024-07-22,Negotiation,Best Case,114626,2024-07-31,owner_10
deal_572,2024-07-29,Negotiation,Best Case,114626,2024-06-30,owner_10
deal_572,2024-08-05,Closed Lost,Closed,114626,2024-07-31,owner_10
deal_572,2024-08-12,Closed Lost,Closed,114626,2024-06-30,owner_10
deal_572,2024-08-19,Closed Lost,Closed,114626,2024-10-31,owner_10
deal_572,2024-08-26,Closed Lost,Closed,114626,2024-08-31,owner_10
deal_582,2024-03-25,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-04-01,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-04-08,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-04-15,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-04-22,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-04-29,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-05-06,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-05-13,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-05-20,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-05-27,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-06-03,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-06-10,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-06-17,Prospecting,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-06-24,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-07-01,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-07-08,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-07-15,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-07-22,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-07-29,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-08-05,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-08-12,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-08-19,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-08-26,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-09-02,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-09-09,Qualification,Pipeline,46255,2024-09-19,owner_10
deal_582,2024-09-16,Proposal,Best Case,46255,2024-09-19,owner_10
deal_590,2024-01-22,Prospecting,Pipeline,102838,2024-02-17,owner_10
deal_590,2024-01-29,Prospecting,Pipeline,102838,2024-02-17,owner_10
deal_590,2024-02-05,Prospecting,Pipeline,102838,2024-05-17,owner_10
deal_590,2024-02-12,Prospecting,Pipeline,102838,2024-03-17,owner_10
deal_590,2024-02-19,Prospecting,Pipeline,102838,2024-03-17,owner_10
deal_590,2024-02-26,Prospecting,Pipeline,102838,2024-05-17,owner_10
deal_590,2024-03-04,Qualification,Pipeline,102838,2024-03-17,owner_10
deal_590,2024-03-11,Qualification,Pipeline,102838,2024-05-17,owner_10
deal_590,2024-03-18,Qualification,Pipeline,102838,2024-05-17,owner_10
deal_590,2024-03-25,Qualification,Pipeline,102838,2024-05-17,owner_10
deal_590,2024-04-01,Qualification,Pipeline,102838,2024-05-17,owner_10
deal_590,2024-04-08,Qualification,Pipeline,102838,2024-06-17,owner_10
deal_590,2024-04-15,Proposal,Best Case,102838,2024-04-17,owner_10
deal_610,2024-06-10,Prospecting,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-06-17,Prospecting,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-06-24,Prospecting,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-07-01,Prospecting,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-07-08,Prospecting,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-07-15,Prospecting,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-07-22,Prospecting,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-07-29,Prospecting,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-08-05,Prospecting,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-08-12,Prospecting,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-08-19,Qualification,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-08-26,Qualification,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-09-02,Qualification,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-09-09,Qualification,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-09-16,Qualification,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-09-23,Qualification,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-09-30,Qualification,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-10-07,Qualification,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-10-14,Qualification,Pipeline,53802,2024-10-25,owner_10
deal_610,2024-10-21,Proposal,Best Case,53802,2024-10-25,owner_10
deal_621,2024-05-20,Prospecting,Pipeline,42142,2024-10-28,owner_10
deal_621,2024-05-27,Prospecting,Pipeline,43422,2024-10-28,owner_10
deal_621,2024-06-03,Prospecting,Pipeline,37897,2024-11-28,owner_10
deal_621,2024-06-10,Prospecting,Pipeline,36509,2024-10-28,owner_10
deal_621,2024-06-17,Qualification,Pipeline,38630,2024-07-28,owner_10
deal_621,2024-06-24,Qualification,Pipeline,38907,2024-07-28,owner_10
deal_621,2024-07-01,Qualification,Pipeline,44318,2024-07-28,owner_10
deal_621,2024-07-08,Qualification,Pipeline,33603,2024-10-28,owner_10
deal_621,2024-07-15,Proposal,Best Case,40998,2024-08-28,owner_10
deal_621,2024-07-22,Proposal,Best Case,37794,2024-08-28,owner_10
deal_621,2024-07-29,Proposal,Best Case,47583,2024-08-28,owner_10
deal_621,2024-08-05,Negotiation,Best Case,42515,2024-08-28,owner_10
deal_621,2024-08-12,Negotiation,Best Case,46519,2024-07-28,owner_10
deal_621,2024-08-19,Negotiation,Best Case,34163,2024-07-28,owner_10
deal_621,2024-08-26,Negotiation,Best Case,45239,2024-10-28,owner_10
deal_621,2024-09-02,Closed Lost,Closed,34496,2024-11-28,owner_10
deal_621,2024-09-09,Closed Lost,Closed,46722,2024-10-28,owner_10
deal_621,2024-09-16,Closed Lost,Closed,41714,2024-10-28,owner_10
deal_621,2024-09-23,Closed Lost,Closed,40045,2024-09-28,owner_10
deal_633,2024-03-04,Prospecting,Pipeline,63192,2024-07-22,owner_10
deal_633,2024-03-11,Prospecting,Pipeline,61764,2024-07-22,owner_10
deal_633,2024-03-18,Prospecting,Pipeline,66062,2024-07-22,owner_10
deal_633,2024-03-25,Prospecting,Pipeline,69389,2024-07-22,owner_10
deal_633,2024-04-01,Prospecting,Pipeline,65423,2024-07-22,owner_10
deal_633,2024-04-08,Prospecting,Pipeline,61159,2024-07-22,owner_10
deal_633,2024-04-15,Prospecting,Pipeline,60981,2024-07-22,owner_10
deal_633,2024-04-22,Prospecting,Pipeline,59089,2024-07-22,owner_10
deal_633,2024-04-29,Prospecting,Pipeline,70678,2024-07-22,owner_10
deal_633,2024-05-06,Prospecting,Pipeline,52199,2024-07-22,owner_10
deal_633,2024-05-13,Prospecting,Pipeline,58482,2024-07-22,owner_10
deal_633,2024-05-20,Prospecting,Pipeline,68565,2024-07-22,owner_10
deal_633,2024-05-27,Prospecting,Pipeline,65066,2024-07-22,owner_10
deal_633,2024-06-03,Prospecting,Pipeline,60358,2024-07-22,owner_10
deal_633,2024-06-10,Prospecting,Pipeline,72402,2024-07-22,owner_10
deal_633,2024-06-17,Prospecting,Pipeline,55990,2024-07-22,owner_10
deal_633,2024-06-24,Prospecting,Pipeline,72042,2024-07-22,owner_10
deal_633,2024-07-01,Prospecting,Pipeline,63199,2024-07-22,owner_10
deal_633,2024-07-08,Prospecting,Pipeline,62516,2024-07-22,owner_10
deal_633,2024-07-15,Prospecting,Pipeline,70273,2024-07-22,owner_10
deal_633,2024-07-22,Qualification,Pipeline,61376,2024-07-22,owner_10
deal_669,2024-08-26,Prospecting,Pipeline,127391,2024-08-15,owner_10
deal_669,2024-09-02,Prospecting,Pipeline,127391,2024-11-15,owner_10
deal_669,2024-09-09,Prospecting,Pipeline,127391,2024-09-15,owner_10
deal_689,2024-04-22,Prospecting,Pipeline,115557,2024-05-20,owner_10
deal_689,2024-04-29,Prospecting,Pipeline,83858,2024-05-20,owner_10
deal_689,2024-05-06,Prospecting,Pipeline,112649,2024-08-20,owner_10
deal_689,2024-05-13,Prospecting,Pipeline,116021,2024-08-20,owner_10
deal_689,2024-05-20,Prospecting,Pipeline,93925,2024-05-20,owner_10
deal_689,2024-05-27,Prospecting,Pipeline,120562,2024-05-20,owner_10
deal_689,2024-06-03,Qualification,Pipeline,111307,2024-06-20,owner_10
deal_689,2024-06-10,Qualification,Pipeline,98465,2024-08-20,owner_10
deal_689,2024-06-17,Qualification,Pipeline,112486,2024-05-20,owner_10
deal_689,2024-06-24,Qualification,Pipeline,123661,2024-06-20,owner_10
deal_689,2024-07-01,Qualification,Pipeline,104480,2024-05-20,owner_10
deal_689,2024-07-08,Qualification,Pipeline,106991,2024-08-20,owner_10
deal_689,2024-07-15,Proposal,Best Case,104807,2024-07-20,owner_10
deal_697,2024-11-18,Prospecting,Pipeline,108011,2025-01-04,owner_10
deal_697,2024-11-25,Qualification,Pipeline,111953,2025-01-04,owner_10
deal_697,2024-12-02,Proposal,Best Case,124872,2024-12-04,owner_10
deal_5,2024-10-14,Prospecting,Pipeline,81096,2025-03-10,owner_11
deal_5,2024-10-21,Prospecting,Pipeline,70207,2025-02-10,owner_11
deal_5,2024-10-28,Prospecting,Pipeline,59681,2025-02-10,owner_11
deal_5,2024-11-04,Prospecting,Pipeline,54497,2025-06-10,owner_11
deal_5,2024-11-11,Prospecting,Pipeline,71594,2025-03-10,owner_11
deal_5,2024-11-18,Prospecting,Pipeline,73431,2025-06-10,owner_11
deal_5,2024-11-25,Prospecting,Pipeline,64235,2025-05-10,owner_11
deal_5,2024-12-02,Prospecting,Pipeline,73287,2025-05-10,owner_11
deal_5,2024-12-09,Prospecting,Pipeline,61809,2025-03-10,owner_11
deal_5,2024-12-16,Prospecting,Pipeline,63987,2025-03-10,owner_11
deal_5,2024-12-23,Prospecting,Pipeline,81076,2025-05-10,owner_11
deal_5,2024-12-30,Prospecting,Pipeline,80152,2025-06-10,owner_11
deal_544,2025-03-31,Prospecting,Pipeline,22208,2025-08-13,owner_1
deal_340,2025-03-17,Prospecting,Pipeline,22214,2025-03-28,owner_6
deal_326,2025-01-06,Qualification,Pipeline,22249,2025-03-08,owner_6
deal_238,2025-05-12,Prospecting,Pipeline,22261,2025-10-17,owner_9
deal_82,2025-05-19,Qualification,Pipeline,22319,2025-06-21,owner_7
deal_439,2025-01-27,Prospecting,Pipeline,22343,2025-02-23,owner_1
deal_82,2025-05-12,Prospecting,Pipeline,22374,2025-06-21,owner_7
deal_28,2025-02-24,Prospecting,Pipeline,22398,2025-03-02,owner_5
deal_327,2025-02-17,Prospecting,Pipeline,22480,2025-04-27,owner_9
deal_326,2025-03-03,Proposal,Best Case,22495,2025-03-08,owner_6
deal_231,2025-02-03,Qualification,Pipeline,22505,2025-01-12,owner_5
deal_619,2025-02-24,Prospecting,Pipeline,22530,2025-04-19,owner_3
deal_619,2025-03-03,Prospecting,Pipeline,22530,2025-04-19,owner_3
deal_619,2025-03-10,Prospecting,Pipeline,22530,2025-07-19,owner_3
deal_13,2024-01-22,Prospecting,Pipeline,131989,2024-05-12,owner_11
deal_13,2024-01-29,Prospecting,Pipeline,131989,2024-02-12,owner_11
deal_13,2024-02-05,Prospecting,Pipeline,131989,2024-05-12,owner_11
deal_13,2024-02-12,Prospecting,Pipeline,131989,2024-05-12,owner_11
deal_13,2024-02-19,Qualification,Pipeline,131989,2024-06-12,owner_11
deal_13,2024-02-26,Qualification,Pipeline,131989,2024-05-12,owner_11
deal_13,2024-03-04,Qualification,Pipeline,131989,2024-05-12,owner_11
deal_13,2024-03-11,Qualification,Pipeline,131989,2024-02-12,owner_11
deal_13,2024-03-18,Proposal,Best Case,131989,2024-05-12,owner_11
deal_13,2024-03-25,Proposal,Best Case,131989,2024-05-12,owner_11
deal_13,2024-04-01,Proposal,Best Case,131989,2024-05-12,owner_11
deal_13,2024-04-08,Negotiation,Best Case,131989,2024-04-12,owner_11
deal_25,2024-05-06,Prospecting,Pipeline,47714,2024-05-24,owner_11
deal_25,2024-05-13,Prospecting,Pipeline,64898,2024-05-24,owner_11
deal_25,2024-05-20,Qualification,Pipeline,56863,2024-05-24,owner_11
deal_89,2024-04-22,Prospecting,Pipeline,45416,2024-03-24,owner_11
deal_89,2024-04-29,Prospecting,Pipeline,45416,2024-04-24,owner_11
deal_89,2024-05-06,Prospecting,Pipeline,45416,2024-04-24,owner_11
deal_89,2024-05-13,Prospecting,Pipeline,45416,2024-04-24,owner_11
deal_89,2024-05-20,Qualification,Pipeline,45416,2024-05-24,owner_11
deal_114,2024-10-21,Prospecting,Pipeline,239748,2025-02-28,owner_11
deal_114,2024-10-28,Prospecting,Pipeline,239748,2025-02-28,owner_11
deal_114,2024-11-04,Prospecting,Pipeline,239748,2024-11-30,owner_11
deal_114,2024-11-11,Qualification,Pipeline,239748,2024-11-30,owner_11
deal_114,2024-11-18,Qualification,Pipeline,239748,2024-12-30,owner_11
deal_114,2024-11-25,Qualification,Pipeline,239748,2025-02-28,owner_11
deal_114,2024-12-02,Proposal,Best Case,239748,2024-11-30,owner_11
deal_114,2024-12-09,Proposal,Best Case,239748,2024-12-30,owner_11
deal_114,2024-12-16,Proposal,Best Case,239748,2024-11-30,owner_11
deal_114,2024-12-23,Negotiation,Best Case,239748,2025-03-30,owner_11
deal_114,2024-12-30,Negotiation,Best Case,239748,2025-03-30,owner_11
deal_619,2025-03-17,Prospecting,Pipeline,22530,2025-05-19,owner_3
deal_619,2025-03-24,Prospecting,Pipeline,22530,2025-05-19,owner_3
deal_619,2025-03-31,Qualification,Pipeline,22530,2025-05-19,owner_3
deal_619,2025-04-07,Qualification,Pipeline,22530,2025-07-19,owner_3
deal_124,2024-08-19,Prospecting,Pipeline,111940,2025-01-26,owner_11
deal_124,2024-08-26,Prospecting,Pipeline,111940,2024-12-26,owner_11
deal_124,2024-09-02,Prospecting,Pipeline,111940,2025-01-26,owner_11
deal_124,2024-09-09,Prospecting,Pipeline,111940,2024-12-26,owner_11
deal_124,2024-09-16,Prospecting,Pipeline,111940,2024-09-26,owner_11
deal_124,2024-09-23,Qualification,Pipeline,111940,2024-10-26,owner_11
deal_124,2024-09-30,Qualification,Pipeline,111940,2024-12-26,owner_11
deal_124,2024-10-07,Qualification,Pipeline,111940,2024-10-26,owner_11
deal_124,2024-10-14,Qualification,Pipeline,111940,2024-12-26,owner_11
deal_124,2024-10-21,Qualification,Pipeline,111940,2024-09-26,owner_11
deal_124,2024-10-28,Proposal,Best Case,111940,2024-09-26,owner_11
deal_124,2024-11-04,Proposal,Best Case,111940,2024-10-26,owner_11
deal_124,2024-11-11,Proposal,Best Case,111940,2024-12-26,owner_11
deal_124,2024-11-18,Proposal,Best Case,111940,2024-12-26,owner_11
deal_124,2024-11-25,Negotiation,Commit,111940,2024-11-26,owner_11
deal_167,2024-02-19,Prospecting,Pipeline,120438,2024-03-19,owner_11
deal_167,2024-02-26,Prospecting,Pipeline,157090,2024-03-19,owner_11
deal_167,2024-03-04,Prospecting,Pipeline,112267,2024-03-19,owner_11
deal_167,2024-03-11,Prospecting,Pipeline,113870,2024-03-19,owner_11
deal_167,2024-03-18,Qualification,Pipeline,131154,2024-03-19,owner_11
deal_185,2024-03-18,Prospecting,Pipeline,65242,2024-08-12,owner_11
deal_185,2024-03-25,Prospecting,Pipeline,65242,2024-08-12,owner_11
deal_185,2024-04-01,Prospecting,Pipeline,65242,2024-06-12,owner_11
deal_185,2024-04-08,Prospecting,Pipeline,65242,2024-06-12,owner_11
deal_185,2024-04-15,Prospecting,Pipeline,65242,2024-08-12,owner_11
deal_185,2024-04-22,Prospecting,Pipeline,65242,2024-05-12,owner_11
deal_185,2024-04-29,Prospecting,Pipeline,65242,2024-08-12,owner_11
deal_185,2024-05-06,Prospecting,Pipeline,65242,2024-08-12,owner_11
deal_185,2024-05-13,Qualification,Pipeline,65242,2024-08-12,owner_11
deal_185,2024-05-20,Qualification,Pipeline,65242,2024-08-12,owner_11
deal_185,2024-05-27,Qualification,Pipeline,65242,2024-05-12,owner_11
deal_185,2024-06-03,Qualification,Pipeline,65242,2024-09-12,owner_11
deal_185,2024-06-10,Qualification,Pipeline,65242,2024-05-12,owner_11
deal_185,2024-06-17,Qualification,Pipeline,65242,2024-06-12,owner_11
deal_185,2024-06-24,Qualification,Pipeline,65242,2024-08-12,owner_11
deal_185,2024-07-01,Qualification,Pipeline,65242,2024-08-12,owner_11
deal_185,2024-07-08,Proposal,Best Case,65242,2024-07-12,owner_11
deal_216,2024-02-05,Prospecting,Pipeline,97954,2024-06-30,owner_11
deal_216,2024-02-12,Prospecting,Pipeline,110697,2024-06-30,owner_11
deal_216,2024-02-19,Prospecting,Pipeline,117916,2024-06-30,owner_11
deal_216,2024-02-26,Prospecting,Pipeline,85577,2024-06-30,owner_11
deal_216,2024-03-04,Qualification,Pipeline,82424,2024-06-30,owner_11
deal_216,2024-03-11,Qualification,Pipeline,111471,2024-06-30,owner_11
deal_216,2024-03-18,Qualification,Pipeline,119178,2024-06-30,owner_11
deal_216,2024-03-25,Qualification,Pipeline,97927,2024-06-30,owner_11
deal_216,2024-04-01,Proposal,Best Case,113936,2024-06-30,owner_11
deal_216,2024-04-08,Proposal,Best Case,105088,2024-06-30,owner_11
deal_216,2024-04-15,Proposal,Best Case,118232,2024-06-30,owner_11
deal_216,2024-04-22,Proposal,Best Case,109506,2024-06-30,owner_11
deal_216,2024-04-29,Negotiation,Best Case,113268,2024-06-30,owner_11
deal_216,2024-05-06,Negotiation,Best Case,90303,2024-06-30,owner_11
deal_216,2024-05-13,Negotiation,Best Case,82281,2024-06-30,owner_11
deal_216,2024-05-20,Negotiation,Best Case,104475,2024-06-30,owner_11
deal_216,2024-05-27,Closed Lost,Closed,105062,2024-06-30,owner_11
deal_216,2024-06-03,Closed Lost,Closed,121457,2024-06-30,owner_11
deal_216,2024-06-10,Closed Lost,Closed,111956,2024-06-30,owner_11
deal_216,2024-06-17,Closed Lost,Closed,88652,2024-06-30,owner_11
deal_216,2024-06-24,Closed Lost,Closed,101506,2024-06-30,owner_11
deal_239,2024-06-17,Prospecting,Pipeline,80167,2025-01-23,owner_11
deal_239,2024-06-24,Prospecting,Pipeline,80167,2024-09-23,owner_11
deal_239,2024-07-01,Prospecting,Pipeline,80167,2025-01-23,owner_11
deal_239,2024-07-08,Prospecting,Pipeline,80167,2024-12-23,owner_11
deal_239,2024-07-15,Prospecting,Pipeline,80167,2024-09-23,owner_11
deal_239,2024-07-22,Prospecting,Pipeline,80167,2024-12-23,owner_11
deal_239,2024-07-29,Prospecting,Pipeline,80167,2024-09-23,owner_11
deal_239,2024-08-05,Prospecting,Pipeline,80167,2024-09-23,owner_11
deal_239,2024-08-12,Prospecting,Pipeline,80167,2024-10-23,owner_11
deal_239,2024-08-19,Prospecting,Pipeline,80167,2025-01-23,owner_11
